year,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
2015,cool_s10_l60_r65_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,riskadj_h60_t15_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,cool_s10_l30_r80_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,breadth_price_sma_h60_n3_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,cool_s10_l30_r95_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,riskadj_h20_t10_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,riskadj_h20_t15_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2016,vo,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,recovery_10_breadth2_cool95,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,consensus_20_60_120_n3_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,riskadj_h60_t15_step_up,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,recovery_15_breadth2_cool95,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,cool_s10_l60_r95_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,cool_s5_l30_r80_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,cool_s5_l60_r65_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,cool_s10_l60_r65_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,riskadj_h60_t15_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,cool_s10_l30_r80_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,breadth_price_sma_h60_n3_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,cool_s10_l30_r95_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,riskadj_h20_t10_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4228688358,0.1868142287,0.1892054646,3,3.0352562327,190.1803691369,-0.2288972916,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
