year,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
2010,filtered_ret_qqq_60_return60_block_cut,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,filtered_ret_qqq_60_return200_block_cut,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,ret_qqq_60_block_cut,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,filtered_ret_qqq_60_sma150_block_cut,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,filtered_ret_qqq_60_sma100_block_cut,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,magratio_tqqq_300_floor100,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,combo_qqq_50_65_floor50,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,combo_tqqq_100_65_floor50,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,filtered_ret_tqqq_100_return60_block_cut,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,ret_qqq_150_step_up,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2010,combo_tqqq_300_65_block_cut,2010-01-04,2010-12-31,100000.0000000000,151100.3322077855,0.5110033221,0.5183509317,7,7.0822645429,362.3213502728,-0.3364947361,2010-04-23,2010-08-31,130,2010-10-12,42.0000000000,172.0000000000,172,2010-04-23
2011,vo,2011-01-03,2011-12-30,100000.0000000000,94728.5930881075,-0.0527140691,-0.0533167542,6,6.0705124654,333.4714421934,-0.3116567320,2011-07-22,2011-10-03,73,,,,161,2011-07-22
2011,filtered_ret_qqq_40_return60_block_cut,2011-01-03,2011-12-30,100000.0000000000,94728.5930881075,-0.0527140691,-0.0533167542,6,6.0705124654,333.4714421934,-0.3116567320,2011-07-22,2011-10-03,73,,,,161,2011-07-22
2011,filtered_ret_qqq_40_return200_block_cut,2011-01-03,2011-12-30,100000.0000000000,93921.6366443615,-0.0607836336,-0.0614755489,4,4.0470083102,229.1748521243,-0.3175205991,2011-07-22,2011-10-03,73,,,,161,2011-07-22
2011,filtered_ret_qqq_40_sma150_block_cut,2011-01-03,2011-12-30,100000.0000000000,94728.5930881075,-0.0527140691,-0.0533167542,6,6.0705124654,333.4714421934,-0.3116567320,2011-07-22,2011-10-03,73,,,,161,2011-07-22
2011,filtered_ret_qqq_40_sma100_block_cut,2011-01-03,2011-12-30,100000.0000000000,94728.5930881075,-0.0527140691,-0.0533167542,6,6.0705124654,333.4714421934,-0.3116567320,2011-07-22,2011-10-03,73,,,,161,2011-07-22
2011,ret_qqq_40_block_cut,2011-01-03,2011-12-30,100000.0000000000,93921.6366443615,-0.0607836336,-0.0614755489,4,4.0470083102,229.1748521243,-0.3175205991,2011-07-22,2011-10-03,73,,,,161,2011-07-22
2011,filtered_ret_qqq_40_sma200_block_cut,2011-01-03,2011-12-30,100000.0000000000,93921.6366443615,-0.0607836336,-0.0614755489,4,4.0470083102,229.1748521243,-0.3175205991,2011-07-22,2011-10-03,73,,,,161,2011-07-22
2011,combo_qqq_30_65_floor50,2011-01-03,2011-12-30,100000.0000000000,94728.5930881075,-0.0527140691,-0.0533167542,6,6.0705124654,333.4714421934,-0.3116567320,2011-07-22,2011-10-03,73,,,,161,2011-07-22
